16:30:42 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:49:07 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:49:08 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:49:09 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -24 | DataHex: 020106050955542D330716E6FC05510400
16:49:10 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:49:11 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:49:12 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -24 | DataHex: 020106050955542D330716E6FC05510400
16:49:13 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:49:14 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:49:15 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:49:16 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:49:17 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:49:18 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:49:19 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:49:22 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:49:24 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:49:25 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:49:26 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -18 | DataHex: 020106050955542D330716E6FC05510400
16:49:28 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:49:29 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -18 | DataHex: 020106050955542D330716E6FC05510400
16:49:30 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:49:31 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:49:32 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:49:33 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:49:34 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:49:35 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:49:36 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -18 | DataHex: 020106050955542D330716E6FC05510400
16:49:37 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:49:38 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:49:39 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -18 | DataHex: 020106050955542D330716E6FC05510400
16:49:40 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:49:42 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:49:43 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:49:44 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:49:45 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -18 | DataHex: 020106050955542D330716E6FC05510400
16:49:46 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:49:47 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:49:48 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -18 | DataHex: 020106050955542D330716E6FC05510400
16:49:49 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:49:50 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:49:51 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:49:53 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:49:55 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:49:56 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:49:57 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:49:59 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:50:00 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:50:01 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:50:02 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:50:03 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:50:04 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:50:05 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -24 | DataHex: 020106050955542D330716E6FC05510400
16:50:06 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:50:07 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:50:08 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:50:10 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:50:11 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:50:12 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:50:13 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:50:15 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:50:16 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:50:17 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -25 | DataHex: 020106050955542D330716E6FC05510400
16:50:18 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:50:19 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:50:20 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:50:21 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:50:23 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:50:24 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:50:25 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:50:26 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:50:28 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:50:29 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:50:30 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -24 | DataHex: 020106050955542D330716E6FC05510400
16:50:31 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:50:32 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:50:33 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -24 | DataHex: 020106050955542D330716E6FC05510400
16:50:34 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:50:36 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -24 | DataHex: 020106050955542D330716E6FC05510400
16:50:37 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:50:38 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:50:39 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:50:40 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:50:41 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:50:42 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -24 | DataHex: 020106050955542D330716E6FC05510400
16:50:43 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:50:44 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:50:45 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:50:46 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -24 | DataHex: 020106050955542D330716E6FC05510400
16:50:47 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:50:48 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:50:49 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:50:50 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:50:51 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:50:52 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -24 | DataHex: 020106050955542D330716E6FC05510400
16:50:53 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:50:54 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:50:55 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:50:56 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:50:57 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:50:58 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:50:59 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:51:00 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:51:01 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:51:02 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:51:04 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:51:05 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:51:06 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -18 | DataHex: 020106050955542D330716E6FC05510400
16:51:07 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:51:08 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:51:09 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:51:10 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:51:11 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:51:12 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:51:13 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:51:14 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -24 | DataHex: 020106050955542D330716E6FC05510400
16:51:15 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:51:16 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:51:17 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:51:18 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:51:19 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:51:20 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:51:21 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:51:22 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:51:23 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:51:25 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:51:26 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -24 | DataHex: 020106050955542D330716E6FC05510400
16:51:27 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:51:28 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:51:29 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:51:30 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:51:31 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:51:32 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:51:33 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:47:58 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 38 | RSSI: -35 | DataHex: 020106050955542D330716E6FC05510400
16:47:59 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 37 | RSSI: -33 | DataHex: 020106050955542D330716E6FC05510400
16:48:00 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 39 | RSSI: -31 | DataHex: 020106050955542D330716E6FC05510400
16:48:01 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 38 | RSSI: -37 | DataHex: 020106050955542D330716E6FC05510400
16:48:02 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 37 | RSSI: -32 | DataHex: 020106050955542D330716E6FC05510400
16:48:03 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 39 | RSSI: -31 | DataHex: 020106050955542D330716E6FC05510400
16:48:04 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 38 | RSSI: -34 | DataHex: 020106050955542D330716E6FC05510400
16:48:05 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 37 | RSSI: -32 | DataHex: 020106050955542D330716E6FC05510400
16:48:06 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 39 | RSSI: -30 | DataHex: 020106050955542D330716E6FC05510400
16:48:07 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 38 | RSSI: -34 | DataHex: 020106050955542D330716E6FC05510400
16:48:08 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 37 | RSSI: -31 | DataHex: 020106050955542D330716E6FC05510400
16:48:09 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 39 | RSSI: -28 | DataHex: 020106050955542D330716E6FC05510400
16:48:10 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 38 | RSSI: -35 | DataHex: 020106050955542D330716E6FC05510400
16:48:11 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 37 | RSSI: -31 | DataHex: 020106050955542D330716E6FC05510400
16:48:12 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 39 | RSSI: -33 | DataHex: 020106050955542D330716E6FC05510400
16:48:13 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 38 | RSSI: -34 | DataHex: 020106050955542D330716E6FC05510400
16:48:15 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 39 | RSSI: -28 | DataHex: 020106050955542D330716E6FC05510400
16:48:16 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 38 | RSSI: -38 | DataHex: 020106050955542D330716E6FC05510400
16:48:17 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 37 | RSSI: -33 | DataHex: 020106050955542D330716E6FC05510400
16:48:18 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 39 | RSSI: -30 | DataHex: 020106050955542D330716E6FC05510400
16:48:19 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 38 | RSSI: -37 | DataHex: 020106050955542D330716E6FC05510400
16:48:20 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 37 | RSSI: -32 | DataHex: 020106050955542D330716E6FC05510400
16:48:21 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 39 | RSSI: -29 | DataHex: 020106050955542D330716E6FC05510400
16:48:22 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 39 | RSSI: -29 | DataHex: 020106050955542D330716E6FC05510400
16:48:23 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 38 | RSSI: -37 | DataHex: 020106050955542D330716E6FC05510400
16:48:25 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 39 | RSSI: -30 | DataHex: 020106050955542D330716E6FC05510400
16:48:26 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 38 | RSSI: -37 | DataHex: 020106050955542D330716E6FC05510400
16:48:27 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 37 | RSSI: -33 | DataHex: 020106050955542D330716E6FC05510400
16:48:28 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 39 | RSSI: -29 | DataHex: 020106050955542D330716E6FC05510400
16:48:30 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 38 | RSSI: -37 | DataHex: 020106050955542D330716E6FC05510400
16:48:30 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 37 | RSSI: -33 | DataHex: 020106050955542D330716E6FC05510400
16:48:32 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 39 | RSSI: -30 | DataHex: 020106050955542D330716E6FC05510400
16:48:33 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 38 | RSSI: -36 | DataHex: 020106050955542D330716E6FC05510400
16:48:34 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 37 | RSSI: -33 | DataHex: 020106050955542D330716E6FC05510400
16:48:35 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 39 | RSSI: -29 | DataHex: 020106050955542D330716E6FC05510400
16:48:36 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 38 | RSSI: -32 | DataHex: 020106050955542D330716E6FC05510400
16:48:38 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 39 | RSSI: -29 | DataHex: 020106050955542D330716E6FC05510400
16:48:39 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 38 | RSSI: -35 | DataHex: 020106050955542D330716E6FC05510400
16:48:40 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 37 | RSSI: -32 | DataHex: 020106050955542D330716E6FC05510400
16:48:41 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 39 | RSSI: -30 | DataHex: 020106050955542D330716E6FC05510400
16:48:42 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 38 | RSSI: -35 | DataHex: 020106050955542D330716E6FC05510400
16:48:43 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 37 | RSSI: -31 | DataHex: 020106050955542D330716E6FC05510400
16:48:44 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 39 | RSSI: -30 | DataHex: 020106050955542D330716E6FC05510400
16:48:45 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 38 | RSSI: -35 | DataHex: 020106050955542D330716E6FC05510400
16:48:46 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 37 | RSSI: -33 | DataHex: 020106050955542D330716E6FC05510400
16:48:47 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 39 | RSSI: -31 | DataHex: 020106050955542D330716E6FC05510400
16:48:48 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 38 | RSSI: -34 | DataHex: 020106050955542D330716E6FC05510400
16:48:49 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 38 | RSSI: -36 | DataHex: 020106050955542D330716E6FC05510400
16:48:50 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 37 | RSSI: -32 | DataHex: 020106050955542D330716E6FC05510400
16:48:51 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 39 | RSSI: -28 | DataHex: 020106050955542D330716E6FC05510400
16:48:52 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 38 | RSSI: -33 | DataHex: 020106050955542D330716E6FC05510400
16:48:53 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 37 | RSSI: -32 | DataHex: 020106050955542D330716E6FC05510400
16:48:54 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 39 | RSSI: -29 | DataHex: 020106050955542D330716E6FC05510400
16:48:55 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 38 | RSSI: -34 | DataHex: 020106050955542D330716E6FC05510400
16:48:56 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 37 | RSSI: -33 | DataHex: 020106050955542D330716E6FC05510400
16:48:57 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 39 | RSSI: -30 | DataHex: 020106050955542D330716E6FC05510400
16:48:58 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 38 | RSSI: -35 | DataHex: 020106050955542D330716E6FC05510400
16:48:59 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 37 | RSSI: -33 | DataHex: 020106050955542D330716E6FC05510400
16:49:00 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 39 | RSSI: -30 | DataHex: 020106050955542D330716E6FC05510400
16:49:01 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 38 | RSSI: -35 | DataHex: 020106050955542D330716E6FC05510400
16:49:02 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 37 | RSSI: -30 | DataHex: 020106050955542D330716E6FC05510400
16:49:03 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 39 | RSSI: -31 | DataHex: 020106050955542D330716E6FC05510400
16:49:04 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 38 | RSSI: -34 | DataHex: 020106050955542D330716E6FC05510400
16:49:05 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 37 | RSSI: -31 | DataHex: 020106050955542D330716E6FC05510400
16:49:06 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | Channel: 39 | RSSI: -31 | DataHex: 020106050955542D330716E6FC05510400
